Node_id Range Mean Std
prabhak 2242 734163.0 647.498262546
martinus 2242 734163.0 647.498262546
mjands 2242 734163.0 647.498262546
gilbert 2242 734163.0 647.498262546
spreadlinux 2242 734163.0 647.498262546
mathgenius 2242 734163.0 647.498262546
jserv 2242 734163.0 647.498262546
davesbalthazar 2242 734163.0 647.498262546
pipeman 2242 734163.0 647.498262546
atype 1109 733590.204986 321.875827719
shaman33 2242 734163.0 647.498262546
spot 2250 734167.0 649.807663851
bdauvergne 2242 734163.0 647.498262546
phill 2242 734163.0 647.498262546
dantrevino 2242 734163.0 647.498262546
zgrong 2242 734163.0 647.498262546
rossigee 2242 734163.0 647.498262546
peaceandlove 2242 734163.0 647.498262546
momo 2242 734163.0 647.498262546
pina 14 733609.0 4.32049379894
Russ 2242 734163.0 647.498262546
jhyde 2242 734163.0 647.498262546
johnm 2242 734163.0 647.498262546
tss 2242 734163.0 647.498262546
wren 2242 734163.0 647.498262546
Netalix 2242 734163.0 647.498262546
karjala 2242 734163.0 647.498262546
mje 2242 734163.0 647.498262546
churchr 2242 734163.0 647.498262546
mparaz 2242 734163.0 647.498262546
oka 2242 734163.0 647.498262546
samuelt 2242 734163.0 647.498262546
prozax 2242 734163.0 647.498262546
lorrycao 2242 734163.0 647.498262546
movement 2270 734177.0 655.581167108
misa 2242 734163.0 647.498262546
davidr 2250 734167.0 649.807663851
Linegod 2242 734163.0 647.498262546
Joy 2242 734163.0 647.498262546
kimptoc 2242 734163.0 647.498262546
kilobyte 2242 734163.0 647.498262546
deinol 2242 734163.0 647.498262546
ian 2242 734163.0 647.498262546
synap 2242 734163.0 647.498262546
zhukov 2242 734163.0 647.498262546
asanders 2242 734163.0 647.498262546
emptty 2242 734163.0 647.498262546
outlet 2242 734163.0 647.498262546
macfreak2004 2242 734163.0 647.498262546
mnot 2242 734163.0 647.498262546
bownie 2242 734163.0 647.498262546
accdias 2242 734163.0 647.498262546
tresoldi 2242 734163.0 647.498262546
fonso 2242 734163.0 647.498262546
dalinian 2242 734163.0 647.498262546
brianbarber 2242 734163.0 647.498262546
Schuyler 2242 734163.0 647.498262546
mhat 2242 734163.0 647.498262546
pkot 2242 734163.0 647.498262546
cos 2242 734163.0 647.498262546
tmiket 2242 734163.0 647.498262546
db 2242 734163.0 647.498262546
billsb 2242 734163.0 647.498262546
dmarti 2270 734177.0 655.581167108
Micksa 2242 734163.0 647.498262546
axon 2242 734163.0 647.498262546
Qef 2242 734163.0 647.498262546
abeferlman 2242 734163.0 647.498262546
zrail 2242 734163.0 647.498262546
stan 1758 734416.0 507.779479696
hkl 2242 734163.0 647.498262546
herlo 2242 734163.0 647.498262546
L3ECH 2242 734163.0 647.498262546
mjcjunior 2242 734163.0 647.498262546
kmself 2250 734167.0 649.807663851
Miham 2242 734163.0 647.498262546
bobman 2242 734163.0 647.498262546
rafiq 2242 734163.0 647.498262546
licquia 2242 734163.0 647.498262546
victorw 2242 734163.0 647.498262546
MarkAtwood 2250 734167.0 649.807663851
Bradshaw123 2242 734163.0 647.498262546
gbowland 2242 734163.0 647.498262546
xrays 2242 734163.0 647.498262546
careilly 2242 734163.0 647.498262546
RuddO 2242 734163.0 647.498262546
mhamrick 2242 734163.0 647.498262546
jamuraa 2242 734163.0 647.498262546
fefiep 2242 734163.0 647.498262546
cla 2242 734163.0 647.498262546
jayc 2242 734163.0 647.498262546
ElMoro 2242 734163.0 647.498262546
lindsey 2242 734163.0 647.498262546
helcio 2242 734163.0 647.498262546
cgushue 2242 734163.0 647.498262546
oubiwann 2242 734163.0 647.498262546
Arlo 2242 734163.0 647.498262546
zacs 2242 734163.0 647.498262546
dutky 2242 734163.0 647.498262546
malleron 2242 734163.0 647.498262546
dskim95 2242 734163.0 647.498262546
thomasvs 2242 734163.0 647.498262546
slate 2242 734163.0 647.498262546
NZheretic 2242 734163.0 647.498262546
bofouz 2242 734163.0 647.498262546
yoper 2242 734163.0 647.498262546
gbraad 2242 734163.0 647.498262546
aldug 2242 734163.0 647.498262546
osvaldo 2270 734177.0 655.581167108
rhestilow 2242 734163.0 647.498262546
arrowood 2242 734163.0 647.498262546
jimr 2242 734163.0 647.498262546
ngohan15 2242 734163.0 647.498262546
descubes 1254 734568.0 362.287178906
croy 2242 734163.0 647.498262546
JulianM 2242 734163.0 647.498262546
graham 2242 734163.0 647.498262546
pt046438 2242 734163.0 647.498262546
xcyber 2242 734163.0 647.498262546
mhausenblas 1921 734351.5 554.833533594
camber 2242 734163.0 647.498262546
kiniry 2242 734163.0 647.498262546
garrison 2242 734163.0 647.498262546
awu 2242 734163.0 647.498262546
babarum 2242 734163.0 647.498262546
avix 2242 734163.0 647.498262546
bswhb 2242 734163.0 647.498262546
loothi 2242 734163.0 647.498262546
ruoso 2242 734163.0 647.498262546
uweo 2242 734163.0 647.498262546
Zell 2242 734163.0 647.498262546
kangoo 2242 734163.0 647.498262546
liquid 2242 734163.0 647.498262546
xor 2242 734163.0 647.498262546
larspind 2242 734163.0 647.498262546
ldss 2242 734163.0 647.498262546
kzin 2242 734163.0 647.498262546
Blancolioni 2242 734163.0 647.498262546
supine 2242 734163.0 647.498262546
jfoster 2242 734163.0 647.498262546
ax 2242 734163.0 647.498262546
tendencies 2242 734163.0 647.498262546
Nikos 69 733604.5 20.2051973512
RichardA 2242 734163.0 647.498262546
mpruett 1170 733621.76049 340.257073697
solitaire 2242 734163.0 647.498262546
quarl 2242 734163.0 647.498262546
twistor 2242 734163.0 647.498262546
jennv 2242 734163.0 647.498262546
scicarus 2242 734163.0 647.498262546
humis 2242 734163.0 647.498262546
brane 2242 734163.0 647.498262546
Norgul 2242 734163.0 647.498262546
caderoux 2242 734163.0 647.498262546
zahl 2242 734163.0 647.498262546
eddank 2242 734163.0 647.498262546
rweir 2242 734163.0 647.498262546
FarcePest 2242 734163.0 647.498262546
tevaum 2242 734163.0 647.498262546
Johnath 2242 734163.0 647.498262546
ravidgemole 107 733095.364486 31.2892422836
ths 2242 734163.0 647.498262546
nooks 2242 734163.0 647.498262546
willey 2242 734163.0 647.498262546
xiphmont 2242 734163.0 647.498262546
tm2 2242 734163.0 647.498262546
piledriver 2242 734163.0 647.498262546
jlm30 2242 734163.0 647.498262546
matt 2242 734163.0 647.498262546
spl 2242 734163.0 647.498262546
tkk 2242 734163.0 647.498262546
cacharbe 2242 734163.0 647.498262546
TheCorruptor 2242 734163.0 647.498262546
zhaoway 2242 734163.0 647.498262546
UnNamed 2242 734163.0 647.498262546
hito 2242 734163.0 647.498262546
bruns 2242 734163.0 647.498262546
abels 2242 734163.0 647.498262546
silver 2242 734163.0 647.498262546
StephanPeijnik 2242 734163.0 647.498262546
nandana 2242 734163.0 647.498262546
julio 2242 734163.0 647.498262546
dreamind 2242 734163.0 647.498262546
Nectar 2242 734163.0 647.498262546
dondy 2242 734163.0 647.498262546
squish 2242 734163.0 647.498262546
stormwave 2242 734163.0 647.498262546
kgoss 2242 734163.0 647.498262546
Uranus 2242 734163.0 647.498262546
kjetilk 2242 734163.0 647.498262546
timp 2242 734163.0 647.498262546
hudson 2242 734163.0 647.498262546
ajg 2242 734163.0 647.498262546
911turbo 2242 734163.0 647.498262546
alderete 2242 734163.0 647.498262546
noda 2242 734163.0 647.498262546
omnic 2242 734163.0 647.498262546
cd4046 2242 734163.0 647.498262546
mhanni 2242 734163.0 647.498262546
larry2k 2242 734163.0 647.498262546
dazk 2242 734163.0 647.498262546
SattVic2uShaoyin 2242 734163.0 647.498262546
dmr001 2242 734163.0 647.498262546
frodo 2242 734163.0 647.498262546
santtu 2242 734163.0 647.498262546
vidar 2242 734163.0 647.498262546
ayeq 2242 734163.0 647.498262546
caringi 2242 734163.0 647.498262546
fcrozat 2270 734177.0 655.581167108
aWaterman 2242 734163.0 647.498262546
benh 2242 734163.0 647.498262546
arauzo 2242 734163.0 647.498262546
wbkw 2242 734163.0 647.498262546
micahjd 2242 734163.0 647.498262546
pau 2242 734163.0 647.498262546
bescoto 2242 734163.0 647.498262546
anudin 2242 734163.0 647.498262546
sydelko 2242 734163.0 647.498262546
coffelius 2242 734163.0 647.498262546
vinylrecord 2242 734163.0 647.498262546
Duderino 2242 734163.0 647.498262546
bilboed 2242 734163.0 647.498262546
Imzadi 2242 734163.0 647.498262546
matantisi 2242 734163.0 647.498262546
larke 2242 734163.0 647.498262546
livio 2242 734163.0 647.498262546
effbot 2242 734163.0 647.498262546
abo 2242 734163.0 647.498262546
horton 2242 734163.0 647.498262546
yosik 2242 734163.0 647.498262546
bdonlan 2242 734163.0 647.498262546
hugoduncan 1625 734303.5 469.385680083
FearL0rd 2242 734163.0 647.498262546
christo 2242 734163.0 647.498262546
DaveMalcolm 2242 734163.0 647.498262546
LinuxBitch 2242 734163.0 647.498262546
jolan 2242 734163.0 647.498262546
prozac 2242 734163.0 647.498262546
nas 2242 734163.0 647.498262546
turing 2242 734163.0 647.498262546
technoviewer 2242 734163.0 647.498262546
goingware 2242 734163.0 647.498262546
Bostjan 2242 734163.0 647.498262546
cazort 2242 734163.0 647.498262546
lovelace 2242 734163.0 647.498262546
Tupper 2242 734163.0 647.498262546
Nurf 2242 734163.0 647.498262546
jutsu 2242 734163.0 647.498262546
johnhiler 2242 734163.0 647.498262546
extra 2242 734163.0 647.498262546
ean 2242 734163.0 647.498262546
Pilot 2242 734163.0 647.498262546
shkoo 2242 734163.0 647.498262546
burner 2242 734163.0 647.498262546
Dougiamas 2242 734163.0 647.498262546
liuqiuzhen 2242 734163.0 647.498262546
harold 2250 734167.0 649.807663851
ralf 2243 734163.5 647.786937709
elmar555 2242 734163.0 647.498262546
OeufMayo 2242 734163.0 647.498262546
sab39 2242 734163.0 647.498262546
DanSmith 2242 734163.0 647.498262546
italy 2242 734163.0 647.498262546
aal 2242 734163.0 647.498262546
ask 2242 734163.0 647.498262546
PJ 399 733241.5 115.469692993
gman 2242 734163.0 647.498262546
nated 2242 734163.0 647.498262546
psdie 2242 734163.0 647.498262546
atporter 2242 734163.0 647.498262546
philtrick 2242 734163.0 647.498262546
duncan 2242 734163.0 647.498262546
carpedata 2242 734163.0 647.498262546
skyhook 2242 734163.0 647.498262546
rachel 2242 734163.0 647.498262546
colin 2242 734163.0 647.498262546
jack1956 2242 734163.0 647.498262546
txenoo 2242 734163.0 647.498262546
pecka 2242 734163.0 647.498262546
ttonino 2242 734163.0 647.498262546
boncey 2242 734163.0 647.498262546
mad 2242 734163.0 647.498262546
ekashp 2242 734163.0 647.498262546
npinckney 2242 734163.0 647.498262546
mallum 2242 734163.0 647.498262546
joncruz 2242 734163.0 647.498262546
pknodle 2242 734163.0 647.498262546
tushti 2242 734163.0 647.498262546
bdodson 2242 734163.0 647.498262546
grumbel 2242 734163.0 647.498262546
lemoran 2242 734163.0 647.498262546
ModernRonin 2242 734163.0 647.498262546
spetschu 2242 734163.0 647.498262546
jqpdev 2242 734163.0 647.498262546
Cyrius 2242 734163.0 647.498262546
carlsj 2242 734163.0 647.498262546
firebright 2242 734163.0 647.498262546
nhoizey 2242 734163.0 647.498262546
chowells 2242 734163.0 647.498262546
Joschi 2242 734163.0 647.498262546
dmwaters 2242 734163.0 647.498262546
hugh 2242 734163.0 647.498262546
simonallaway 2242 734163.0 647.498262546
is 2242 734163.0 647.498262546
jmonteiro 2242 734163.0 647.498262546
mml 2242 734163.0 647.498262546
kennell 2242 734163.0 647.498262546
toledo 2242 734163.0 647.498262546
dchud 2242 734163.0 647.498262546
fc 2242 734163.0 647.498262546
Maxious 2242 734163.0 647.498262546
bgta 2242 734163.0 647.498262546
schwa 2242 734163.0 647.498262546
data64 2242 734163.0 647.498262546
RollingThunder 2242 734163.0 647.498262546
lurgyman 2242 734163.0 647.498262546
owens 2242 734163.0 647.498262546
harrisj 2242 734163.0 647.498262546
fissure 2242 734163.0 647.498262546
trailboy 2242 734163.0 647.498262546
andrewb 2242 734163.0 647.498262546
loadquo 2242 734163.0 647.498262546
linas 2270 734177.0 655.581167108
rmt 2242 734163.0 647.498262546
taral 2242 734163.0 647.498262546
kommeper 2242 734163.0 647.498262546
sommere 2242 734163.0 647.498262546
rstacey 2242 734163.0 647.498262546
dan 2242 734163.0 647.498262546
NikDoof 2242 734163.0 647.498262546
ike 2242 734163.0 647.498262546
verec 2242 734163.0 647.498262546
NetHunter 2242 734163.0 647.498262546
rkunkel 2242 734163.0 647.498262546
mjl9741 2242 734163.0 647.498262546
nxc3 2242 734163.0 647.498262546
solarion 2242 734163.0 647.498262546
peter 2242 734163.0 647.498262546
szegedia 2242 734163.0 647.498262546
tnt 2242 734163.0 647.498262546
IOerror 2242 734163.0 647.498262546
quentin 2242 734163.0 647.498262546
eniss 2242 734163.0 647.498262546
flips 2242 734163.0 647.498262546
tubi 2242 734163.0 647.498262546
rsp 2242 734163.0 647.498262546
delirium 2242 734163.0 647.498262546
rw 2242 734163.0 647.498262546
cdevienne 2242 734163.0 647.498262546
turnera 2242 734163.0 647.498262546
cdlu 2242 734163.0 647.498262546
baretta 2242 734163.0 647.498262546
pfdietz 2242 734163.0 647.498262546
bigbuba 2242 734163.0 647.498262546
Rabbitt 2242 734163.0 647.498262546
etumenba 2242 734163.0 647.498262546
johnmeacham 2242 734163.0 647.498262546
kris 2242 734163.0 647.498262546
doogie 2249 734166.5 649.518988688
rlougher 2242 734163.0 647.498262546
inherit 2242 734163.0 647.498262546
mkraemer 2242 734163.0 647.498262546
jim 2242 734163.0 647.498262546
billgr 2242 734163.0 647.498262546
mgl 2242 734163.0 647.498262546
loic 2270 734177.0 655.581167108
alessio 2242 734163.0 647.498262546
MostlyHarmless 2242 734163.0 647.498262546
sponge 2242 734163.0 647.498262546
NickK 2242 734163.0 647.498262546
pschoenb 2242 734163.0 647.498262546
surav 2242 734163.0 647.498262546
star 2242 734163.0 647.498262546
kvance 2242 734163.0 647.498262546
kov 2270 734177.0 655.581167108
alo 2248 734166.0 649.230313525
vercingetorix 2242 734163.0 647.498262546
Nurulhuda 2242 734163.0 647.498262546
PatrikR 2242 734163.0 647.498262546
neuro 2242 734163.0 647.498262546
brianmckeever 2242 734163.0 647.498262546
cycho 2242 734163.0 647.498262546
sohodojo 2242 734163.0 647.498262546
tobi 2242 734163.0 647.498262546
timur 2270 734177.0 655.581167108
pipe 2242 734163.0 647.498262546
Mfana 2242 734163.0 647.498262546
etc 2242 734163.0 647.498262546
zzone 2242 734163.0 647.498262546
spiv 2249 734166.5 649.518988688
chflags 2242 734163.0 647.498262546
Physicman 2242 734163.0 647.498262546
jj50sa 2242 734163.0 647.498262546
RawData 2242 734163.0 647.498262546
gallen 2242 734163.0 647.498262546
tripix 2242 734163.0 647.498262546
rooneg 2270 734177.0 655.581167108
boomer 2242 734163.0 647.498262546
mattb 2242 734163.0 647.498262546
muniery 2242 734163.0 647.498262546
mjs 2270 734177.0 655.581167108
lohengrin 2242 734163.0 647.498262546
aizatto 2242 734163.0 647.498262546
truman 2242 734163.0 647.498262546
tmorgan 2242 734163.0 647.498262546
ani 2242 734163.0 647.498262546
goedson 2242 734163.0 647.498262546
apostle 2242 734163.0 647.498262546
ovo 2242 734163.0 647.498262546
sgarrity 2242 734163.0 647.498262546
Dartanyan 2242 734163.0 647.498262546
russellclaytor 2242 734163.0 647.498262546
skinhead 2242 734163.0 647.498262546
pfh 2242 734163.0 647.498262546
mehboob 2242 734163.0 647.498262546
damayeremi 2242 734163.0 647.498262546
mkc 2242 734163.0 647.498262546
Toby 2242 734163.0 647.498262546
miconof 2242 734163.0 647.498262546
Waldo 2242 734163.0 647.498262546
jemfinch 2242 734163.0 647.498262546
nenolod 2242 734163.0 647.498262546
sehe 2061 734260.5 595.248057536
esh 2242 734163.0 647.498262546
alice204 2242 734163.0 647.498262546
zypherh3t 2242 734163.0 647.498262546
chbm 2270 734177.0 655.581167108
brejc8 2242 734163.0 647.498262546
eieio 2242 734163.0 647.498262546
kr 2052 734266.0 592.649981017
Scizo 2242 734163.0 647.498262546
majidf 2242 734163.0 647.498262546
bkuhn 2244 734164.0 648.075612872
theGREENzebra 2242 734163.0 647.498262546
ayvaz 2242 734163.0 647.498262546
tzt 2242 734163.0 647.498262546
Smerb 2242 734163.0 647.498262546
pcburns 2242 734163.0 647.498262546
delxyz001 2242 734163.0 647.498262546
rmj 2242 734163.0 647.498262546
tglx 2242 734163.0 647.498262546
seklos 2242 734163.0 647.498262546
messi 2242 734163.0 647.498262546
ben 2242 734163.0 647.498262546
Barbwired 2242 734163.0 647.498262546
michel 2242 734163.0 647.498262546
joshuat 2242 734163.0 647.498262546
steelrose 2242 734163.0 647.498262546
verbal 2242 734163.0 647.498262546
Smirks 2242 734163.0 647.498262546
CharlesKerr 2242 734163.0 647.498262546
g2boojum 2242 734163.0 647.498262546
jamesm 2242 734163.0 647.498262546
fozbaca 2270 734177.0 655.581167108
ultraice 2242 734163.0 647.498262546
zimmer 2242 734163.0 647.498262546
ynhguard 2242 734163.0 647.498262546
bluelip 2242 734163.0 647.498262546
bignose 2242 734163.0 647.498262546
quasi 1822 734401.0 526.25469119
faassen 2245 734164.5 648.364288036
Quetzalcoatl 2242 734163.0 647.498262546
Simonlaugsand 2242 734163.0 647.498262546
Bklyn 2242 734163.0 647.498262546
ambreen 2242 734163.0 647.498262546
Shenka 2242 734163.0 647.498262546
phil 2242 734163.0 647.498262546
vryl 2242 734163.0 647.498262546
mahadir 2242 734163.0 647.498262546
benjl 2242 734163.0 647.498262546
shalabh 2242 734163.0 647.498262546
rybolov 2242 734163.0 647.498262546
Wheelchairbum 2242 734163.0 647.498262546
Didel 2242 734163.0 647.498262546
RJ11 2242 734163.0 647.498262546
kasan 2242 734163.0 647.498262546
lucas 2242 734163.0 647.498262546
algaba 2242 734163.0 647.498262546
LenZ 2242 734163.0 647.498262546
iagorubio 2242 734163.0 647.498262546
fuzzie 2242 734163.0 647.498262546
micje 2242 734163.0 647.498262546
shrek1991 2242 734163.0 647.498262546
kylegordon 2242 734163.0 647.498262546
company 2242 734163.0 647.498262546
tuxist 2242 734163.0 647.498262546
jleader 2242 734163.0 647.498262546
creis 2242 734163.0 647.498262546
seancarroll 2242 734163.0 647.498262546
gjbadros 2242 734163.0 647.498262546
che 2242 734163.0 647.498262546
thitu 2242 734163.0 647.498262546
Reampage 2242 734163.0 647.498262546
dsifry 2242 734163.0 647.498262546
Babamus 2242 734163.0 647.498262546
mathie 2242 734163.0 647.498262546
Ausmosis 2242 734163.0 647.498262546
Rasputin 2242 734163.0 647.498262546
rlevin 2242 734163.0 647.498262546
enjoipandapoo 2242 734163.0 647.498262546
gabe 2242 734163.0 647.498262546
sphack 2242 734163.0 647.498262546
jeffs 2242 734163.0 647.498262546
drgalaxy 2242 734163.0 647.498262546
testuser 2242 734163.0 647.498262546
rms 2270 734177.0 655.581167108
mrl 2242 734163.0 647.498262546
will 2273 734178.5 656.447192596
pinskia 2242 734163.0 647.498262546
peretto 2270 734177.0 655.581167108
Lynggaard 2242 734163.0 647.498262546
aidan 2242 734163.0 647.498262546
yizhe 2242 734163.0 647.498262546
grey 2242 734163.0 647.498262546
www1974 2242 734163.0 647.498262546
topher 2242 734163.0 647.498262546
knghtbrd 2242 734163.0 647.498262546
gburnett 2242 734163.0 647.498262546
comrad 2242 734163.0 647.498262546
NgoThanhNhan 1639 734492.885296 473.314416829
ahu 2242 734163.0 647.498262546
8191 1512 734557.382781 436.094797058
Rxywhy 2242 734163.0 647.498262546
